imageID,class,background,perspective,challengeType,challengeLevel
5450,1,2,1,11,3
5451,2,2,1,11,3
5452,3,2,1,11,3
5453,4,2,1,11,3
5454,5,2,1,11,3
5455,6,2,1,11,3
5456,7,2,1,11,3
5457,8,2,1,11,3
5458,9,2,1,11,3
5459,10,2,1,11,3
5460,1,2,2,11,3
5461,2,2,2,11,3
5462,3,2,2,11,3
5463,4,2,2,11,3
5464,5,2,2,11,3
5465,6,2,2,11,3
5466,7,2,2,11,3
5467,8,2,2,11,3
5468,9,2,2,11,3
5469,10,2,2,11,3
5470,1,2,3,11,3
5471,2,2,3,11,3
5472,3,2,3,11,3
5473,4,2,3,11,3
5474,5,2,3,11,3
5475,6,2,3,11,3
5476,7,2,3,11,3
5477,8,2,3,11,3
5478,9,2,3,11,3
5479,10,2,3,11,3
5480,1,2,4,11,3
5481,2,2,4,11,3
5482,3,2,4,11,3
5483,4,2,4,11,3
5484,5,2,4,11,3
5485,6,2,4,11,3
5486,7,2,4,11,3
5487,8,2,4,11,3
5488,9,2,4,11,3
5489,10,2,4,11,3
5490,1,2,5,11,3
5491,2,2,5,11,3
5492,3,2,5,11,3
5493,4,2,5,11,3
5494,5,2,5,11,3
5495,6,2,5,11,3
5496,7,2,5,11,3
5497,8,2,5,11,3
5498,9,2,5,11,3
5499,10,2,5,11,3
5500,1,3,1,11,3
5501,2,3,1,11,3
5502,3,3,1,11,3
5503,4,3,1,11,3
5504,5,3,1,11,3
5505,6,3,1,11,3
5506,7,3,1,11,3
5507,8,3,1,11,3
5508,9,3,1,11,3
5509,10,3,1,11,3
5510,1,3,2,11,3
5511,2,3,2,11,3
5512,3,3,2,11,3
5513,4,3,2,11,3
5514,5,3,2,11,3
5515,6,3,2,11,3
5516,7,3,2,11,3
5517,8,3,2,11,3
5518,9,3,2,11,3
5519,10,3,2,11,3
5520,1,3,3,11,3
5521,2,3,3,11,3
5522,3,3,3,11,3
5523,4,3,3,11,3
5524,5,3,3,11,3
5525,6,3,3,11,3
5526,7,3,3,11,3
5527,8,3,3,11,3
5528,9,3,3,11,3
5529,10,3,3,11,3
5530,1,3,4,11,3
5531,2,3,4,11,3
5532,3,3,4,11,3
5533,4,3,4,11,3
5534,5,3,4,11,3
5535,6,3,4,11,3
5536,7,3,4,11,3
5537,8,3,4,11,3
5538,9,3,4,11,3
5539,10,3,4,11,3
5540,1,3,5,11,3
5541,2,3,5,11,3
5542,3,3,5,11,3
5543,4,3,5,11,3
5544,5,3,5,11,3
5545,6,3,5,11,3
5546,7,3,5,11,3
5547,8,3,5,11,3
5548,9,3,5,11,3
5549,10,3,5,11,3
5550,1,1,1,11,4
5551,2,1,1,11,4
5552,3,1,1,11,4
5553,4,1,1,11,4
5554,5,1,1,11,4
5555,6,1,1,11,4
5556,7,1,1,11,4
5557,8,1,1,11,4
5558,9,1,1,11,4
5559,10,1,1,11,4
5560,1,1,2,11,4
5561,2,1,2,11,4
5562,3,1,2,11,4
5563,4,1,2,11,4
5564,5,1,2,11,4
5565,6,1,2,11,4
5566,7,1,2,11,4
5567,8,1,2,11,4
5568,9,1,2,11,4
5569,10,1,2,11,4
5570,1,1,3,11,4
5571,2,1,3,11,4
5572,3,1,3,11,4
5573,4,1,3,11,4
5574,5,1,3,11,4
5575,6,1,3,11,4
5576,7,1,3,11,4
5577,8,1,3,11,4
5578,9,1,3,11,4
5579,10,1,3,11,4
5580,1,1,4,11,4
5581,2,1,4,11,4
5582,3,1,4,11,4
5583,4,1,4,11,4
5584,5,1,4,11,4
5585,6,1,4,11,4
5586,7,1,4,11,4
5587,8,1,4,11,4
5588,9,1,4,11,4
5589,10,1,4,11,4
5590,1,1,5,11,4
5591,2,1,5,11,4
5592,3,1,5,11,4
5593,4,1,5,11,4
5594,5,1,5,11,4
5595,6,1,5,11,4
5596,7,1,5,11,4
5597,8,1,5,11,4
5598,9,1,5,11,4
5599,10,1,5,11,4
5600,1,2,1,11,4
5601,2,2,1,11,4
5602,3,2,1,11,4
5603,4,2,1,11,4
5604,5,2,1,11,4
5605,6,2,1,11,4
5606,7,2,1,11,4
5607,8,2,1,11,4
5608,9,2,1,11,4
5609,10,2,1,11,4
5610,1,2,2,11,4
5611,2,2,2,11,4
5612,3,2,2,11,4
5613,4,2,2,11,4
5614,5,2,2,11,4
5615,6,2,2,11,4
5616,7,2,2,11,4
5617,8,2,2,11,4
5618,9,2,2,11,4
5619,10,2,2,11,4
5620,1,2,3,11,4
5621,2,2,3,11,4
5622,3,2,3,11,4
5623,4,2,3,11,4
5624,5,2,3,11,4
5625,6,2,3,11,4
5626,7,2,3,11,4
5627,8,2,3,11,4
5628,9,2,3,11,4
5629,10,2,3,11,4
5630,1,2,4,11,4
5631,2,2,4,11,4
5632,3,2,4,11,4
5633,4,2,4,11,4
5634,5,2,4,11,4
5635,6,2,4,11,4
5636,7,2,4,11,4
5637,8,2,4,11,4
5638,9,2,4,11,4
5639,10,2,4,11,4
5640,1,2,5,11,4
5641,2,2,5,11,4
5642,3,2,5,11,4
5643,4,2,5,11,4
5644,5,2,5,11,4
5645,6,2,5,11,4
5646,7,2,5,11,4
5647,8,2,5,11,4
5648,9,2,5,11,4
5649,10,2,5,11,4
5650,1,3,1,11,4
5651,2,3,1,11,4
5652,3,3,1,11,4
5653,4,3,1,11,4
5654,5,3,1,11,4
5655,6,3,1,11,4
5656,7,3,1,11,4
5657,8,3,1,11,4
5658,9,3,1,11,4
5659,10,3,1,11,4
5660,1,3,2,11,4
5661,2,3,2,11,4
5662,3,3,2,11,4
5663,4,3,2,11,4
5664,5,3,2,11,4
5665,6,3,2,11,4
5666,7,3,2,11,4
5667,8,3,2,11,4
5668,9,3,2,11,4
5669,10,3,2,11,4
5670,1,3,3,11,4
5671,2,3,3,11,4
5672,3,3,3,11,4
5673,4,3,3,11,4
5674,5,3,3,11,4
5675,6,3,3,11,4
5676,7,3,3,11,4
5677,8,3,3,11,4
5678,9,3,3,11,4
5679,10,3,3,11,4
5680,1,3,4,11,4
5681,2,3,4,11,4
5682,3,3,4,11,4
5683,4,3,4,11,4
5684,5,3,4,11,4
5685,6,3,4,11,4
5686,7,3,4,11,4
5687,8,3,4,11,4
5688,9,3,4,11,4
5689,10,3,4,11,4
5690,1,3,5,11,4
5691,2,3,5,11,4
5692,3,3,5,11,4
5693,4,3,5,11,4
5694,5,3,5,11,4
5695,6,3,5,11,4
5696,7,3,5,11,4
5697,8,3,5,11,4
5698,9,3,5,11,4
5699,10,3,5,11,4
5700,1,1,1,12,1
5701,2,1,1,12,1
5702,3,1,1,12,1
5703,4,1,1,12,1
5704,5,1,1,12,1
5705,6,1,1,12,1
5706,7,1,1,12,1
5707,8,1,1,12,1
5708,9,1,1,12,1
5709,10,1,1,12,1
5710,1,1,2,12,1
5711,2,1,2,12,1
5712,3,1,2,12,1
5713,4,1,2,12,1
5714,5,1,2,12,1
5715,6,1,2,12,1
5716,7,1,2,12,1
5717,8,1,2,12,1
5718,9,1,2,12,1
5719,10,1,2,12,1
5720,1,1,3,12,1
5721,2,1,3,12,1
5722,3,1,3,12,1
5723,4,1,3,12,1
5724,5,1,3,12,1
5725,6,1,3,12,1
5726,7,1,3,12,1
5727,8,1,3,12,1
5728,9,1,3,12,1
5729,10,1,3,12,1
5730,1,1,4,12,1
5731,2,1,4,12,1
5732,3,1,4,12,1
5733,4,1,4,12,1
5734,5,1,4,12,1
5735,6,1,4,12,1
5736,7,1,4,12,1
5737,8,1,4,12,1
5738,9,1,4,12,1
5739,10,1,4,12,1
5740,1,1,5,12,1
5741,2,1,5,12,1
5742,3,1,5,12,1
5743,4,1,5,12,1
5744,5,1,5,12,1
5745,6,1,5,12,1
5746,7,1,5,12,1
5747,8,1,5,12,1
5748,9,1,5,12,1
5749,10,1,5,12,1
5750,1,2,1,12,1
5751,2,2,1,12,1
5752,3,2,1,12,1
5753,4,2,1,12,1
5754,5,2,1,12,1
5755,6,2,1,12,1
5756,7,2,1,12,1
5757,8,2,1,12,1
5758,9,2,1,12,1
5759,10,2,1,12,1
5760,1,2,2,12,1
5761,2,2,2,12,1
5762,3,2,2,12,1
5763,4,2,2,12,1
5764,5,2,2,12,1
5765,6,2,2,12,1
5766,7,2,2,12,1
5767,8,2,2,12,1
5768,9,2,2,12,1
5769,10,2,2,12,1
5770,1,2,3,12,1
5771,2,2,3,12,1
5772,3,2,3,12,1
5773,4,2,3,12,1
5774,5,2,3,12,1
5775,6,2,3,12,1
5776,7,2,3,12,1
5777,8,2,3,12,1
5778,9,2,3,12,1
5779,10,2,3,12,1
5780,1,2,4,12,1
5781,2,2,4,12,1
5782,3,2,4,12,1
5783,4,2,4,12,1
5784,5,2,4,12,1
5785,6,2,4,12,1
5786,7,2,4,12,1
5787,8,2,4,12,1
5788,9,2,4,12,1
5789,10,2,4,12,1
5790,1,2,5,12,1
5791,2,2,5,12,1
5792,3,2,5,12,1
5793,4,2,5,12,1
5794,5,2,5,12,1
5795,6,2,5,12,1
5796,7,2,5,12,1
5797,8,2,5,12,1
5798,9,2,5,12,1
5799,10,2,5,12,1
5800,1,3,1,12,1
5801,2,3,1,12,1
5802,3,3,1,12,1
5803,4,3,1,12,1
5804,5,3,1,12,1
5805,6,3,1,12,1
5806,7,3,1,12,1
5807,8,3,1,12,1
5808,9,3,1,12,1
5809,10,3,1,12,1
5810,1,3,2,12,1
5811,2,3,2,12,1
5812,3,3,2,12,1
5813,4,3,2,12,1
5814,5,3,2,12,1
5815,6,3,2,12,1
5816,7,3,2,12,1
5817,8,3,2,12,1
5818,9,3,2,12,1
5819,10,3,2,12,1
5820,1,3,3,12,1
5821,2,3,3,12,1
5822,3,3,3,12,1
5823,4,3,3,12,1
5824,5,3,3,12,1
5825,6,3,3,12,1
5826,7,3,3,12,1
5827,8,3,3,12,1
5828,9,3,3,12,1
5829,10,3,3,12,1
5830,1,3,4,12,1
5831,2,3,4,12,1
5832,3,3,4,12,1
5833,4,3,4,12,1
5834,5,3,4,12,1
5835,6,3,4,12,1
5836,7,3,4,12,1
5837,8,3,4,12,1
5838,9,3,4,12,1
5839,10,3,4,12,1
5840,1,3,5,12,1
5841,2,3,5,12,1
5842,3,3,5,12,1
5843,4,3,5,12,1
5844,5,3,5,12,1
5845,6,3,5,12,1
5846,7,3,5,12,1
5847,8,3,5,12,1
5848,9,3,5,12,1
5849,10,3,5,12,1
5850,1,1,1,12,2
5851,2,1,1,12,2
5852,3,1,1,12,2
5853,4,1,1,12,2
5854,5,1,1,12,2
5855,6,1,1,12,2
5856,7,1,1,12,2
5857,8,1,1,12,2
5858,9,1,1,12,2
5859,10,1,1,12,2
5860,1,1,2,12,2
5861,2,1,2,12,2
5862,3,1,2,12,2
5863,4,1,2,12,2
5864,5,1,2,12,2
5865,6,1,2,12,2
5866,7,1,2,12,2
5867,8,1,2,12,2
5868,9,1,2,12,2
5869,10,1,2,12,2
5870,1,1,3,12,2
5871,2,1,3,12,2
5872,3,1,3,12,2
5873,4,1,3,12,2
5874,5,1,3,12,2
5875,6,1,3,12,2
5876,7,1,3,12,2
5877,8,1,3,12,2
5878,9,1,3,12,2
5879,10,1,3,12,2
5880,1,1,4,12,2
5881,2,1,4,12,2
5882,3,1,4,12,2
5883,4,1,4,12,2
5884,5,1,4,12,2
5885,6,1,4,12,2
5886,7,1,4,12,2
5887,8,1,4,12,2
5888,9,1,4,12,2
5889,10,1,4,12,2
5890,1,1,5,12,2
5891,2,1,5,12,2
5892,3,1,5,12,2
5893,4,1,5,12,2
5894,5,1,5,12,2
5895,6,1,5,12,2
5896,7,1,5,12,2
5897,8,1,5,12,2
5898,9,1,5,12,2
5899,10,1,5,12,2
5900,1,2,1,12,2
5901,2,2,1,12,2
5902,3,2,1,12,2
5903,4,2,1,12,2
5904,5,2,1,12,2
5905,6,2,1,12,2
5906,7,2,1,12,2
5907,8,2,1,12,2
5908,9,2,1,12,2
5909,10,2,1,12,2
5910,1,2,2,12,2
5911,2,2,2,12,2
5912,3,2,2,12,2
5913,4,2,2,12,2
5914,5,2,2,12,2
5915,6,2,2,12,2
5916,7,2,2,12,2
5917,8,2,2,12,2
5918,9,2,2,12,2
5919,10,2,2,12,2
5920,1,2,3,12,2
5921,2,2,3,12,2
5922,3,2,3,12,2
5923,4,2,3,12,2
5924,5,2,3,12,2
5925,6,2,3,12,2
5926,7,2,3,12,2
5927,8,2,3,12,2
5928,9,2,3,12,2
5929,10,2,3,12,2
5930,1,2,4,12,2
5931,2,2,4,12,2
5932,3,2,4,12,2
5933,4,2,4,12,2
5934,5,2,4,12,2
5935,6,2,4,12,2
5936,7,2,4,12,2
5937,8,2,4,12,2
5938,9,2,4,12,2
5939,10,2,4,12,2
5940,1,2,5,12,2
5941,2,2,5,12,2
5942,3,2,5,12,2
5943,4,2,5,12,2
5944,5,2,5,12,2
5945,6,2,5,12,2
5946,7,2,5,12,2
5947,8,2,5,12,2
5948,9,2,5,12,2
5949,10,2,5,12,2
5950,1,3,1,12,2
5951,2,3,1,12,2
5952,3,3,1,12,2
5953,4,3,1,12,2
5954,5,3,1,12,2
5955,6,3,1,12,2
5956,7,3,1,12,2
5957,8,3,1,12,2
5958,9,3,1,12,2
5959,10,3,1,12,2
5960,1,3,2,12,2
5961,2,3,2,12,2
5962,3,3,2,12,2
5963,4,3,2,12,2
5964,5,3,2,12,2
5965,6,3,2,12,2
5966,7,3,2,12,2
5967,8,3,2,12,2
5968,9,3,2,12,2
5969,10,3,2,12,2
5970,1,3,3,12,2
5971,2,3,3,12,2
5972,3,3,3,12,2
5973,4,3,3,12,2
5974,5,3,3,12,2
5975,6,3,3,12,2
5976,7,3,3,12,2
5977,8,3,3,12,2
5978,9,3,3,12,2
5979,10,3,3,12,2
5980,1,3,4,12,2
5981,2,3,4,12,2
5982,3,3,4,12,2
5983,4,3,4,12,2
5984,5,3,4,12,2
5985,6,3,4,12,2
5986,7,3,4,12,2
5987,8,3,4,12,2
5988,9,3,4,12,2
5989,10,3,4,12,2
5990,1,3,5,12,2
5991,2,3,5,12,2
5992,3,3,5,12,2
5993,4,3,5,12,2
5994,5,3,5,12,2
5995,6,3,5,12,2
5996,7,3,5,12,2
5997,8,3,5,12,2
5998,9,3,5,12,2
5999,10,3,5,12,2
6000,1,1,1,12,3
6001,2,1,1,12,3
6002,3,1,1,12,3
6003,4,1,1,12,3
6004,5,1,1,12,3
6005,6,1,1,12,3
6006,7,1,1,12,3
6007,8,1,1,12,3
6008,9,1,1,12,3
6009,10,1,1,12,3
6010,1,1,2,12,3
6011,2,1,2,12,3
6012,3,1,2,12,3
6013,4,1,2,12,3
6014,5,1,2,12,3
6015,6,1,2,12,3
6016,7,1,2,12,3
6017,8,1,2,12,3
6018,9,1,2,12,3
6019,10,1,2,12,3
6020,1,1,3,12,3
6021,2,1,3,12,3
6022,3,1,3,12,3
6023,4,1,3,12,3
6024,5,1,3,12,3
6025,6,1,3,12,3
6026,7,1,3,12,3
6027,8,1,3,12,3
6028,9,1,3,12,3
6029,10,1,3,12,3
6030,1,1,4,12,3
6031,2,1,4,12,3
6032,3,1,4,12,3
6033,4,1,4,12,3
6034,5,1,4,12,3
6035,6,1,4,12,3
6036,7,1,4,12,3
6037,8,1,4,12,3
6038,9,1,4,12,3
6039,10,1,4,12,3
6040,1,1,5,12,3
6041,2,1,5,12,3
6042,3,1,5,12,3
6043,4,1,5,12,3
6044,5,1,5,12,3
6045,6,1,5,12,3
6046,7,1,5,12,3
6047,8,1,5,12,3
6048,9,1,5,12,3
6049,10,1,5,12,3
6050,1,2,1,12,3
6051,2,2,1,12,3
6052,3,2,1,12,3
6053,4,2,1,12,3
6054,5,2,1,12,3
6055,6,2,1,12,3
6056,7,2,1,12,3
6057,8,2,1,12,3
6058,9,2,1,12,3
6059,10,2,1,12,3
6060,1,2,2,12,3
6061,2,2,2,12,3
6062,3,2,2,12,3
6063,4,2,2,12,3
6064,5,2,2,12,3
6065,6,2,2,12,3
6066,7,2,2,12,3
6067,8,2,2,12,3
6068,9,2,2,12,3
6069,10,2,2,12,3
6070,1,2,3,12,3
6071,2,2,3,12,3
6072,3,2,3,12,3
6073,4,2,3,12,3
6074,5,2,3,12,3
6075,6,2,3,12,3
6076,7,2,3,12,3
6077,8,2,3,12,3
6078,9,2,3,12,3
6079,10,2,3,12,3
6080,1,2,4,12,3
6081,2,2,4,12,3
6082,3,2,4,12,3
6083,4,2,4,12,3
6084,5,2,4,12,3
6085,6,2,4,12,3
6086,7,2,4,12,3
6087,8,2,4,12,3
6088,9,2,4,12,3
6089,10,2,4,12,3
6090,1,2,5,12,3
6091,2,2,5,12,3
6092,3,2,5,12,3
6093,4,2,5,12,3
6094,5,2,5,12,3
6095,6,2,5,12,3
6096,7,2,5,12,3
6097,8,2,5,12,3
6098,9,2,5,12,3
6099,10,2,5,12,3
6100,1,3,1,12,3
6101,2,3,1,12,3
6102,3,3,1,12,3
6103,4,3,1,12,3
6104,5,3,1,12,3
6105,6,3,1,12,3
6106,7,3,1,12,3
6107,8,3,1,12,3
6108,9,3,1,12,3
6109,10,3,1,12,3
6110,1,3,2,12,3
6111,2,3,2,12,3
6112,3,3,2,12,3
6113,4,3,2,12,3
6114,5,3,2,12,3
6115,6,3,2,12,3
6116,7,3,2,12,3
6117,8,3,2,12,3
6118,9,3,2,12,3
6119,10,3,2,12,3
6120,1,3,3,12,3
6121,2,3,3,12,3
6122,3,3,3,12,3
6123,4,3,3,12,3
6124,5,3,3,12,3
6125,6,3,3,12,3
6126,7,3,3,12,3
6127,8,3,3,12,3
6128,9,3,3,12,3
6129,10,3,3,12,3
6130,1,3,4,12,3
6131,2,3,4,12,3
6132,3,3,4,12,3
6133,4,3,4,12,3
6134,5,3,4,12,3
6135,6,3,4,12,3
6136,7,3,4,12,3
6137,8,3,4,12,3
6138,9,3,4,12,3
6139,10,3,4,12,3
6140,1,3,5,12,3
6141,2,3,5,12,3
6142,3,3,5,12,3
6143,4,3,5,12,3
6144,5,3,5,12,3
6145,6,3,5,12,3
6146,7,3,5,12,3
6147,8,3,5,12,3
6148,9,3,5,12,3
6149,10,3,5,12,3
6150,1,1,1,12,4
6151,2,1,1,12,4
6152,3,1,1,12,4
6153,4,1,1,12,4
6154,5,1,1,12,4
6155,6,1,1,12,4
6156,7,1,1,12,4
6157,8,1,1,12,4
6158,9,1,1,12,4
6159,10,1,1,12,4
6160,1,1,2,12,4
6161,2,1,2,12,4
6162,3,1,2,12,4
6163,4,1,2,12,4
6164,5,1,2,12,4
6165,6,1,2,12,4
6166,7,1,2,12,4
6167,8,1,2,12,4
6168,9,1,2,12,4
6169,10,1,2,12,4
6170,1,1,3,12,4
6171,2,1,3,12,4
6172,3,1,3,12,4
6173,4,1,3,12,4
6174,5,1,3,12,4
6175,6,1,3,12,4
6176,7,1,3,12,4
6177,8,1,3,12,4
6178,9,1,3,12,4
6179,10,1,3,12,4
6180,1,1,4,12,4
6181,2,1,4,12,4
6182,3,1,4,12,4
6183,4,1,4,12,4
6184,5,1,4,12,4
6185,6,1,4,12,4
6186,7,1,4,12,4
6187,8,1,4,12,4
6188,9,1,4,12,4
6189,10,1,4,12,4
6190,1,1,5,12,4
6191,2,1,5,12,4
6192,3,1,5,12,4
6193,4,1,5,12,4
6194,5,1,5,12,4
6195,6,1,5,12,4
6196,7,1,5,12,4
6197,8,1,5,12,4
6198,9,1,5,12,4
6199,10,1,5,12,4
6200,1,2,1,12,4
6201,2,2,1,12,4
6202,3,2,1,12,4
6203,4,2,1,12,4
6204,5,2,1,12,4
6205,6,2,1,12,4
6206,7,2,1,12,4
6207,8,2,1,12,4
6208,9,2,1,12,4
6209,10,2,1,12,4
6210,1,2,2,12,4
6211,2,2,2,12,4
6212,3,2,2,12,4
6213,4,2,2,12,4
6214,5,2,2,12,4
6215,6,2,2,12,4
6216,7,2,2,12,4
6217,8,2,2,12,4
6218,9,2,2,12,4
6219,10,2,2,12,4
6220,1,2,3,12,4
6221,2,2,3,12,4
6222,3,2,3,12,4
6223,4,2,3,12,4
6224,5,2,3,12,4
6225,6,2,3,12,4
6226,7,2,3,12,4
6227,8,2,3,12,4
6228,9,2,3,12,4
6229,10,2,3,12,4
6230,1,2,4,12,4
6231,2,2,4,12,4
6232,3,2,4,12,4
6233,4,2,4,12,4
6234,5,2,4,12,4
6235,6,2,4,12,4
6236,7,2,4,12,4
6237,8,2,4,12,4
6238,9,2,4,12,4
6239,10,2,4,12,4
6240,1,2,5,12,4
6241,2,2,5,12,4
6242,3,2,5,12,4
6243,4,2,5,12,4
6244,5,2,5,12,4
6245,6,2,5,12,4
6246,7,2,5,12,4
6247,8,2,5,12,4
6248,9,2,5,12,4
6249,10,2,5,12,4
6250,1,3,1,12,4
6251,2,3,1,12,4
6252,3,3,1,12,4
6253,4,3,1,12,4
6254,5,3,1,12,4
6255,6,3,1,12,4
6256,7,3,1,12,4
6257,8,3,1,12,4
6258,9,3,1,12,4
6259,10,3,1,12,4
6260,1,3,2,12,4
6261,2,3,2,12,4
6262,3,3,2,12,4
6263,4,3,2,12,4
6264,5,3,2,12,4
6265,6,3,2,12,4
6266,7,3,2,12,4
6267,8,3,2,12,4
6268,9,3,2,12,4
6269,10,3,2,12,4
6270,1,3,3,12,4
6271,2,3,3,12,4
6272,3,3,3,12,4
6273,4,3,3,12,4
6274,5,3,3,12,4
6275,6,3,3,12,4
6276,7,3,3,12,4
6277,8,3,3,12,4
6278,9,3,3,12,4
6279,10,3,3,12,4
6280,1,3,4,12,4
6281,2,3,4,12,4
6282,3,3,4,12,4
6283,4,3,4,12,4
6284,5,3,4,12,4
6285,6,3,4,12,4
6286,7,3,4,12,4
6287,8,3,4,12,4
6288,9,3,4,12,4
6289,10,3,4,12,4
6290,1,3,5,12,4
6291,2,3,5,12,4
6292,3,3,5,12,4
6293,4,3,5,12,4
6294,5,3,5,12,4
6295,6,3,5,12,4
6296,7,3,5,12,4
6297,8,3,5,12,4
6298,9,3,5,12,4
6299,10,3,5,12,4
6300,1,1,1,13,1
6301,2,1,1,13,1
6302,3,1,1,13,1
6303,4,1,1,13,1
6304,5,1,1,13,1
6305,6,1,1,13,1
6306,7,1,1,13,1
6307,8,1,1,13,1
6308,9,1,1,13,1
6309,10,1,1,13,1
6310,1,1,2,13,1
6311,2,1,2,13,1
6312,3,1,2,13,1
6313,4,1,2,13,1
6314,5,1,2,13,1
6315,6,1,2,13,1
6316,7,1,2,13,1
6317,8,1,2,13,1
6318,9,1,2,13,1
6319,10,1,2,13,1
6320,1,1,3,13,1
6321,2,1,3,13,1
6322,3,1,3,13,1
6323,4,1,3,13,1
6324,5,1,3,13,1
6325,6,1,3,13,1
6326,7,1,3,13,1
6327,8,1,3,13,1
6328,9,1,3,13,1
6329,10,1,3,13,1
6330,1,1,4,13,1
6331,2,1,4,13,1
6332,3,1,4,13,1
6333,4,1,4,13,1
6334,5,1,4,13,1
6335,6,1,4,13,1
6336,7,1,4,13,1
6337,8,1,4,13,1
6338,9,1,4,13,1
6339,10,1,4,13,1
6340,1,1,5,13,1
6341,2,1,5,13,1
6342,3,1,5,13,1
6343,4,1,5,13,1
6344,5,1,5,13,1
6345,6,1,5,13,1
6346,7,1,5,13,1
6347,8,1,5,13,1
6348,9,1,5,13,1
6349,10,1,5,13,1
6350,1,2,1,13,1
6351,2,2,1,13,1
6352,3,2,1,13,1
6353,4,2,1,13,1
6354,5,2,1,13,1
6355,6,2,1,13,1
6356,7,2,1,13,1
6357,8,2,1,13,1
6358,9,2,1,13,1
6359,10,2,1,13,1
6360,1,2,2,13,1
6361,2,2,2,13,1
6362,3,2,2,13,1
6363,4,2,2,13,1
6364,5,2,2,13,1
6365,6,2,2,13,1
6366,7,2,2,13,1
6367,8,2,2,13,1
6368,9,2,2,13,1
6369,10,2,2,13,1
6370,1,2,3,13,1
6371,2,2,3,13,1
6372,3,2,3,13,1
6373,4,2,3,13,1
6374,5,2,3,13,1
6375,6,2,3,13,1
6376,7,2,3,13,1
6377,8,2,3,13,1
6378,9,2,3,13,1
6379,10,2,3,13,1
6380,1,2,4,13,1
6381,2,2,4,13,1
6382,3,2,4,13,1
6383,4,2,4,13,1
6384,5,2,4,13,1
6385,6,2,4,13,1
6386,7,2,4,13,1
6387,8,2,4,13,1
6388,9,2,4,13,1
6389,10,2,4,13,1
6390,1,2,5,13,1
6391,2,2,5,13,1
6392,3,2,5,13,1
6393,4,2,5,13,1
6394,5,2,5,13,1
6395,6,2,5,13,1
6396,7,2,5,13,1
6397,8,2,5,13,1
6398,9,2,5,13,1
6399,10,2,5,13,1
6400,1,3,1,13,1
6401,2,3,1,13,1
6402,3,3,1,13,1
6403,4,3,1,13,1
6404,5,3,1,13,1
6405,6,3,1,13,1
6406,7,3,1,13,1
6407,8,3,1,13,1
6408,9,3,1,13,1
6409,10,3,1,13,1
6410,1,3,2,13,1
6411,2,3,2,13,1
6412,3,3,2,13,1
6413,4,3,2,13,1
6414,5,3,2,13,1
6415,6,3,2,13,1
6416,7,3,2,13,1
6417,8,3,2,13,1
6418,9,3,2,13,1
6419,10,3,2,13,1
6420,1,3,3,13,1
6421,2,3,3,13,1
6422,3,3,3,13,1
6423,4,3,3,13,1
6424,5,3,3,13,1
6425,6,3,3,13,1
6426,7,3,3,13,1
6427,8,3,3,13,1
6428,9,3,3,13,1
6429,10,3,3,13,1
6430,1,3,4,13,1
6431,2,3,4,13,1
6432,3,3,4,13,1
6433,4,3,4,13,1
6434,5,3,4,13,1
6435,6,3,4,13,1
6436,7,3,4,13,1
6437,8,3,4,13,1
6438,9,3,4,13,1
6439,10,3,4,13,1
6440,1,3,5,13,1
6441,2,3,5,13,1
6442,3,3,5,13,1
6443,4,3,5,13,1
6444,5,3,5,13,1
6445,6,3,5,13,1
6446,7,3,5,13,1
6447,8,3,5,13,1
6448,9,3,5,13,1
6449,10,3,5,13,1
6450,1,1,1,13,2
6451,2,1,1,13,2
6452,3,1,1,13,2
6453,4,1,1,13,2
6454,5,1,1,13,2
6455,6,1,1,13,2
6456,7,1,1,13,2
6457,8,1,1,13,2
6458,9,1,1,13,2
6459,10,1,1,13,2
6460,1,1,2,13,2
6461,2,1,2,13,2
6462,3,1,2,13,2
6463,4,1,2,13,2
6464,5,1,2,13,2
6465,6,1,2,13,2
6466,7,1,2,13,2
6467,8,1,2,13,2
6468,9,1,2,13,2
6469,10,1,2,13,2
6470,1,1,3,13,2
6471,2,1,3,13,2
6472,3,1,3,13,2
6473,4,1,3,13,2
6474,5,1,3,13,2
6475,6,1,3,13,2
6476,7,1,3,13,2
6477,8,1,3,13,2
6478,9,1,3,13,2
6479,10,1,3,13,2
6480,1,1,4,13,2
6481,2,1,4,13,2
6482,3,1,4,13,2
6483,4,1,4,13,2
6484,5,1,4,13,2
6485,6,1,4,13,2
6486,7,1,4,13,2
6487,8,1,4,13,2
6488,9,1,4,13,2
6489,10,1,4,13,2
6490,1,1,5,13,2
6491,2,1,5,13,2
6492,3,1,5,13,2
6493,4,1,5,13,2
6494,5,1,5,13,2
6495,6,1,5,13,2
6496,7,1,5,13,2
6497,8,1,5,13,2
6498,9,1,5,13,2
6499,10,1,5,13,2
6500,1,2,1,13,2
6501,2,2,1,13,2
6502,3,2,1,13,2
6503,4,2,1,13,2
6504,5,2,1,13,2
6505,6,2,1,13,2
6506,7,2,1,13,2
6507,8,2,1,13,2
6508,9,2,1,13,2
6509,10,2,1,13,2
6510,1,2,2,13,2
6511,2,2,2,13,2
6512,3,2,2,13,2
6513,4,2,2,13,2
6514,5,2,2,13,2
6515,6,2,2,13,2
6516,7,2,2,13,2
6517,8,2,2,13,2
6518,9,2,2,13,2
6519,10,2,2,13,2
6520,1,2,3,13,2
6521,2,2,3,13,2
6522,3,2,3,13,2
6523,4,2,3,13,2
6524,5,2,3,13,2
